CodeCIS;CodeCIP7;Libelle_presentation;Statut_administratif;Etat_commercialisation;date_commercialisation;codeCIP13;Agrément_collectivités ;Taux_remboursement;prix_min;Prix_max;difference_tarifiaire_entre_min_et_max
64133700;4900400;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;14/05/2021;3400949004003;oui;100%;30,36;31,38;1,02
64133700;4900401;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;14/05/2021;3400949004010;oui;100%;85,74;86,76;1,02
64137353;3827042;plaquette(s) aluminium de 28 comprimé(s);Présentation active;Déclaration de commercialisation;25/09/2009;3400938270426;oui;65%;5,50;6,52;1,02
64139386;3624818;plaquette(s) thermoformée(s) PVC-Aluminium de 15  gélule(s);Présentation active;Déclaration de commercialisation;02/11/2004;3400936248182;oui;65%;5,71;6,73;1,02
64139742;3193933;plaquette(s) soudée(s) à froid aluminium de 16 gélule(s);Présentation active;Déclaration de commercialisation;19/01/1976;3400931939337;oui;65%;5,11;6,13;1,02
64141483;3474282;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30  gélule(s);Présentation active;Déclaration de commercialisation;01/01/1999;3400934742828;oui;65%;5,53;6,55;1,02
64142852;3019526;plaquette(s) PVC aluminium de 84 gélule(s);Présentation active;Déclaration de commercialisation;30/07/2020;3400930195260;oui;65%;16,28;17,30;1,02
64144419;3543623;2 plaquette(s) PVC-Aluminium de 14 comprimé(s);Présentation active;Déclaration de commercialisation;05/03/2001;3400935436238;oui;65%;15,04;16,06;1,02
64144682;2179210;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;05/02/2015;3400921792102;oui;100%;45,85;46,87;1,02
64147835;4913401;1 flacon(s) polyéthylène aluminium de 100 ml;Présentation active;Déclaration de commercialisation;08/07/2013;3400949134014;oui;30%;2,62;3,64;1,02
64148136;3259833;plaquette(s) PVC aluminium de 28 comprimé(s);Présentation active;Déclaration de commercialisation;19/10/1985;3400932598335;oui;65%;1,25;2,27;1,02
64150621;3002361;1 poche(s) polyoléfine polyamide de 500 ml suremballée(s)/surpochée(s) polyamide polypropylène;Présentation active;Déclaration de commercialisation;18/10/2017;3400930023617;non;65%;2,10;3,12;1,02
64150621;3002362;1 poche(s) polyoléfine polyamide de 1000 ml suremballée(s)/surpochée(s) polyamide polypropylène;Présentation active;Déclaration de commercialisation;18/10/2017;3400930023624;non;65%;2,71;3,73;1,02
64150906;3824061;plaquette(s) thermoformée(s) PVDC PVC aluminium de 6 comprimé(s);Présentation active;Déclaration de commercialisation;19/08/2008;3400938240610;oui;65%;7,39;8,41;1,02
64155419;3592567;plaquette(s) thermoformée(s) aluminium de 28  comprimé(s);Présentation active;Déclaration de commercialisation;13/09/2010;3400935925671;oui;65%;3,42;4,44;1,02
64156624;3421601;1 cartouche(s) en verre - 1 seringue(s) préremplie(s) de 3,15 ml;Présentation active;Déclaration de commercialisation;19/05/2002;3400934216015;oui;100%;645,13;646,15;1,02
64156738;3896008;plaquette(s) PVC polyéthylène PVDC aluminium de 30 capsule(s);Présentation active;Déclaration de commercialisation;09/11/2009;3400938960082;oui;65%;379,67;380,69;1,02
64159780;3614665;plaquette(s) thermoformée(s) PVC-Aluminium de 28  gélule(s);Présentation active;Déclaration de commercialisation;19/06/2003;3400936146655;oui;65%;2,66;3,68;1,02
64161144;3710831;plaquette(s) thermoformée(s) PVC-Aluminium de 20 comprimé(s);Présentation active;Déclaration de commercialisation;21/09/2007;3400937108317;oui;65%;4,51;5,53;1,02
64161831;3197109;plaquette(s) thermoformée(s) PVC PVDC de 30  comprimé(s);Présentation active;Déclaration de commercialisation;19/09/1979;3400931971092;oui;65%;2,70;3,72;1,02
64162292;3222770;plaquette(s) PVC-Aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;19/05/1980;3400932227709;oui;65%;4,77;5,79;1,02
64162883;3826901;1 tube(s) aluminium de 100 g;Présentation active;Déclaration de commercialisation;11/04/2008;3400938269017;oui;30%;2,49;3,51;1,02
64164471;3007638;plaquette(s) PVC aluminium de 60 comprimé(s);Présentation active;Déclaration de commercialisation;12/07/2018;3400930076385;oui;65%;15,21;16,23;1,02
64164507;3020879;24 sachet(s) polytéréphtalate (PET) aluminium polyéthylène de 10 ml;Présentation active;Déclaration de commercialisation;13/10/2021;3400930208793;oui;15%;2,02;3,04;1,02
64165648;3002128;plaquette(s) polyamide aluminium PVC-Aluminium de 6 comprimé(s);Présentation active;Déclaration de commercialisation;10/02/2016;3400930021286;oui;65%;6,58;7,60;1,02
64165648;3002130;plaquette(s) polyamide aluminium PVC-Aluminium de 12 comprimé(s);Présentation active;Déclaration de commercialisation;10/02/2016;3400930021309;oui;65%;13,11;14,13;1,02
64166903;3657108;plaquette(s) PVC-Aluminium de 15 gélule(s);Présentation active;Déclaration de commercialisation;28/02/2007;3400936571082;oui;65%;103,72;104,74;1,02
64168039;3905227;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 capsule(s);Présentation active;Déclaration de commercialisation;07/11/2014;3400939052274;oui;65%;6,31;7,33;1,02
64168498;3427242;3 ampoule(s) en verre jaune(brun) de 2 ml;Présentation active;Déclaration de commercialisation;01/01/1998;3400934272424;oui;65%;97,90;98,92;1,02
64169778;3290205;plaquette(s) PVC-Aluminium de 16 lyophilisat(s);Présentation active;Déclaration de commercialisation;19/09/1988;3400932902057;oui;65%;1,97;2,99;1,02
64171583;3611460;plaquette(s) thermoformée(s) PVC-Aluminium de 28  comprimé(s);Présentation active;Déclaration de commercialisation;30/07/2003;3400936114609;oui;30%;12,06;13,08;1,02
64172183;3272383;plaquette(s) thermoformée(s) PVC-aluminium de 20  comprimé(s);Présentation active;Déclaration de commercialisation;19/11/1984;3400932723836;oui;15%;3,30;4,32;1,02
64173456;2206349;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;06/08/2012;3400922063492;oui;65%;3,94;4,96;1,02
64173456;2206378;plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;06/08/2012;3400922063782;oui;65%;10,90;13,66;2,76
64176064;3314526;1 flacon(s) polyéthylène haute densité (PEHD) dioxyde de titane noir de charbon de 250  ml;Présentation active;Déclaration de commercialisation;19/06/1990;3400933145262;oui;30%;2,02;3,04;1,02
64176281;3773642;8 sachet(s)-dose(s) papier polyéthylène aluminium polyéthylène basse densité (PEBD) de 2 g;Présentation active;Déclaration de commercialisation;11/08/2017;3400937736428;oui;65%;4,73;5,75;1,02
64176281;3773659;12 sachet(s)-dose(s) papier polyéthylène aluminium polyéthylène basse densité (PEBD) de 2 g;Présentation active;Déclaration de commercialisation;11/08/2017;3400937736596;oui;65%;5,89;6,91;1,02
64176801;2663437;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;13/11/2012;3400926634377;oui;65%;4,36;5,38;1,02
64176801;2663489;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;16/11/2012;3400926634896;oui;65%;12,81;15,57;2,76
64179637;3021280;plaquette(s) OPA : polyamide orienté aluminium PVC de 30 comprimé(s);Présentation active;Déclaration de commercialisation;28/04/2021;3400930212806;oui;65%;21,00;22,02;1,02
64179637;3021281;plaquette(s) OPA : polyamide orienté aluminium PVC de 90 comprimé(s);Présentation active;Déclaration de commercialisation;16/11/2021;3400930212813;oui;65%;62,40;63,42;1,02
64181047;3959223;1 seringue(s) préremplie(s) en verre sécurisée de 0,5 ml avec aiguille(s);Présentation active;Déclaration de commercialisation;05/05/2010;3400939592237;oui;65%;63,10;64,12;1,02
64188522;3010793;plaquette(s) aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;17/05/2018;3400930107935;oui;65%;8,67;9,69;1,02
64188522;3012954;plaquette(s) aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;17/05/2018;3400930129548;oui;65%;24,59;27,35;2,76
64188732;3017629;60 récipient(s) unidose(s) sous film thermosoudé aluminium dans distributeur(s) en plastique;Présentation active;Déclaration de commercialisation;27/05/2020;3400930176290;oui;65%;21,11;22,13;1,02
64189396;3017423;1 flacon polytéréphtalate (PET) avec fermeture de sécurité enfant polypropylène de 340 mL +  2 seringues pour administration orale + 1  adaptateur à pression pour flacon;Présentation active;Déclaration de commercialisation;26/11/2021;3400930174234;oui;65%;63,83;64,85;1,02
64189720;3016642;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimés;Présentation active;Déclaration de commercialisation;16/12/2019;3400930166420;oui;65%;1,23;2,25;1,02
64189866;2200884;plaquette(s) PVC PVDC aluminium de 56 comprimé(s);Présentation active;Déclaration de commercialisation;23/10/2012;3400922008844;oui;65%;138,33;139,35;1,02
64190434;3831090;1 flacon(s) polyéthylène basse densité (PEBD) de 30 g;Présentation active;Déclaration de commercialisation;02/04/2008;3400938310900;oui;30%;1,89;2,91;1,02
64190637;3016632;1 flacon(s) compte-gouttes polyéthylène basse densité (PEBD) de 2,5 ml;Présentation active;Déclaration de commercialisation;18/03/2020;3400930166321;oui;65%;6,04;7,06;1,02
64190637;3373397;1 flacon(s) compte-gouttes OCUMETER PLUS polyéthylène haute densité (PEHD) de 2,5 ml;Présentation active;Déclaration de commercialisation;19/07/1995;3400933733971;oui;65%;6,04;7,06;1,02
64191283;4901409;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 gélule(s);Présentation active;Déclaration de commercialisation;01/08/2013;3400949014095;oui;65%;18,15;19,17;1,02
64191689;2241498;plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s);Présentation active;Déclaration de commercialisation;14/09/2012;3400922414980;oui;65%;9,66;10,68;1,02
64194443;3655747;8 sachet(s) aluminium de 1 dispositif(s);Présentation active;Déclaration de commercialisation;12/05/2006;3400936557475;oui;65%;5,87;6,89;1,02
64197133;3642526;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;22/09/2005;3400936425262;oui;65%;6,49;7,51;1,02
64198267;2758899;1 seringue(s) préremplie(s) en verre de 0,6 ml avec aiguille(s) avec dispositif de sécurité;Présentation active;Déclaration de commercialisation;15/01/2020;3400927588990;oui;100%;593,68;594,70;1,02
64199166;3341894;1 flacon(s) en verre de 3 ml - avec pinceau applicateur;Présentation active;Déclaration de commercialisation;19/01/1992;3400933418946;oui;30%;6,64;7,66;1,02
64199180;3871132;30 flacon(s) en verre;Présentation active;Déclaration de commercialisation;27/01/2016;3400938711325;oui;65%;333,39;334,41;1,02
64199305;3906066;plaquette(s) aluminium polyamide PVC de 60 comprimé(s);Présentation active;Déclaration de commercialisation;01/04/2009;3400939060668;oui;65%;100,28;101,30;1,02
64199376;2175666;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;30/12/2019;3400921756661;oui;30%;3,46;4,48;1,02
64201368;3962828;3 plaquette(s) thermoformée(s) aluminium polyamide PVC de 10 comprimé(s);Présentation active;Déclaration de commercialisation;28/10/2009;3400939628288;oui;100%;1,226,20;1,227,22;1,02
64201553;3751557;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;19/09/2011;3400937515573;oui;65%;3,64;4,66;1,02
64201553;3751592;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;19/09/2011;3400937515924;oui;65%;10,53;13,29;2,76
64201902;3010579;plaquette(s) OPA : polyamide orienté aluminium PVC de 30 comprimé(s);Présentation active;Déclaration de commercialisation;16/10/2017;3400930105795;oui;65%;37,60;38,62;1,02
64203045;3880059;plaquette(s) PVC-Aluminium de 28 comprimé(s);Présentation active;Déclaration de commercialisation;26/01/2009;3400938800593;oui;65%;4,23;5,25;1,02
64204250;3641490;plaquette(s) thermoformée(s) PVC-Aluminium de 100 comprimé(s);Présentation active;Déclaration de commercialisation;24/03/2005;3400936414907;oui;100%;21,03;22,05;1,02
64208131;3299353;plaquette(s) thermoformée(s) PVC-Aluminium PVDC de 60  comprimé(s);Présentation active;Déclaration de commercialisation;19/11/1991;3400932993536;oui;65%;20,74;21,76;1,02
64209404;3018248;30 plaquette(s) PVC polychlortrifluoroéthylène aluminium unidose(s) de 1 comprimé(s);Présentation active;Déclaration de commercialisation;01/02/2021;3400930182482;oui;100%;1,819,64;1,820,66;1,02
64210075;3130045;1 flacon(s) polyéthylène de 30 ml - avec compte-gouttes;Présentation active;Déclaration de commercialisation;19/01/1972;3400931300458;oui;65%;1,97;2,99;1,02
64210260;3780116;3 plaquette(s) aluminium de 10 lyophilisat(s);Présentation active;Déclaration de commercialisation;03/01/2011;3400937801164;oui;15%;59,33;60,35;1,02
64211191;4948210;plaquette(s) PVC PVDC aluminium de 28 gélule(s);Présentation active;Déclaration de commercialisation;13/05/2015;3400949482108;oui;65%;32,03;33,05;1,02
64212005;3124168;2 plaquette(s) thermoformée(s) PVC-aluminium de 8 comprimé(s);Présentation active;Déclaration de commercialisation;19/01/1972;3400931241683;oui;65%;8,18;9,20;1,02
64212215;3834102;plaquette(s) PVC PVDC aluminium de 60 comprimé(s);Présentation active;Déclaration de commercialisation;24/02/2009;3400938341027;oui;30%;5,83;6,85;1,02
64212457;3589513;1 flacon(s) pressurisé(s) polyéthylène aluminium de 100  ml;Présentation active;Déclaration de commercialisation;26/08/2003;3400935895134;oui;30%;2,70;3,72;1,02
64217130;3019027;plaquette(s) OPA : polyamide orienté aluminium PVC de 60 comprimé(s);Présentation active;Déclaration de commercialisation;20/04/2020;3400930190272;oui;100%;789,10;790,12;1,02
64217415;3689031;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;24/11/2005;3400936890312;oui;65%;2,06;3,08;1,02
64217415;3737735;plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;28/05/2008;3400937377355;oui;65%;5,50;6,52;1,02
64218385;3000367;1 flacon(s) polyéthylène haute densité (PEHD) de 14 comprimé(s);Présentation active;Déclaration de commercialisation;30/04/2015;3400930003671;oui;15%;1,92;2,94;1,02
64218385;3488746;plaquette(s) PVC-Aluminium de 14 comprimé(s);Présentation active;Déclaration de commercialisation;29/06/1999;3400934887468;oui;15%;1,92;2,94;1,02
64222661;3019353;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);Présentation active;Déclaration de commercialisation;02/12/2020;3400930193532;oui;65%;6,47;7,49;1,02
64222661;3019354;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s);Présentation active;Déclaration de commercialisation;02/12/2020;3400930193549;oui;65%;19,29;20,31;1,02
64222864;3019621;30 plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 1 comprimé(s);Présentation active;Déclaration de commercialisation;20/10/2020;3400930196212;oui;100%;1,489,39;1,490,41;1,02
64224801;3640786;28 plaquette(s) thermoformée(s) aluminium de 1 comprimé(s);Présentation active;Déclaration de commercialisation;15/07/2004;3400936407862;oui;65%;23,83;24,85;1,02
64224801;4950012;28 plaquette(s) thermoformée(s) aluminium de 1 comprimé(s) (distributeur parallèle :  MEDIWIN Limited);Présentation active;Déclaration de commercialisation;06/04/2016;3400949500123;oui;65%;22,65;23,67;1,02
64224801;4950021;28 plaquette(s) thermoformée(s) aluminium de 1 comprimé(s) (distributeur parallèle :  BB Farma s.r.l);Présentation active;Déclaration de commercialisation;14/11/2016;3400949500215;oui;65%;22,65;23,67;1,02
64224915;3327115;plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s);Présentation active;Déclaration de commercialisation;20/02/2006;3400933271152;oui;65%;4,61;5,63;1,02
64225999;3312674;plaquette(s) PVC PVDC aluminium de 30 gélule(s);Présentation active;Déclaration de commercialisation;19/12/1989;3400933126742;oui;65%;45,75;46,77;1,02
64226300;3580630;plaquette(s) papier aluminium PVC (ACLAR RX) polytrifluorochloroéthylène de 3 comprimé(s) avec applicateur(s) buccal(aux) en plastique;Présentation active;Déclaration de commercialisation;02/09/2002;3400935806307;oui;65%;20,51;21,53;1,02
64226688;3017166;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 30 comprimé(s);Présentation active;Déclaration de commercialisation;10/10/2019;3400930171660;oui;100%;160,24;161,26;1,02
