Id_grp_generique;libelle_gp_gen;type_generique;num_tri
1540;CLINDAMYCINE (CHLORHYDRATE DE) équivalant à CLINDAMYCINE 300 mg - CLINDAMYCINE (CHLORHYDRATE DE) HYDRATE équivalant à CLINDAMYCINE 300 mg - DALACINE 300 mg, gélule;0;1
1541;DEFERASIROX 125 mg - EXJADE 125 mg, comprimé dispersible;0;1
1542;DEFERASIROX 250 mg - EXJADE 250 mg, comprimé dispersible;1;2
1543;DEFERASIROX 500 mg - EXJADE 500 mg, comprimé dispersible;0;1
1544;DEFERIPRONE 1000 mg - FERRIPROX 1000 mg, comprimé pelliculé;0;1
1545;DEFERIPRONE 500 mg - FERRIPROX 500 mg, comprimé pelliculé;1;2
1546;GEFITINIB 250 mg - IRESSA 250 mg, comprimé pelliculé;0;1
1547;LENALIDOMIDE 10 mg - LENALIDOMIDE (CHLORHYDRATE DE) HYDRATE équivalant à LENALIDOMIDE 10 mg - REVLIMID 10 mg, gélule;0;1
1548;LENALIDOMIDE 15 mg - LENALIDOMIDE (CHLORHYDRATE DE) HYDRATE équivalant à LENALIDOMIDE 15 mg - REVLIMID 15 mg, gélule;1;3
1549;LENALIDOMIDE 2,5 mg - LENALIDOMIDE (CHLORHYDRATE DE) HYDRATE équivalant à LENALIDOMIDE 2,5 mg - REVLIMID 2,5 mg, gélule;1;4
1550;LENALIDOMIDE 25 mg - LENALIDOMIDE (CHLORHYDRATE DE) HYDRATE équivalant à LENALIDOMIDE 25 mg - REVLIMID 25 mg, gélule;1;2
1552;LENALIDOMIDE 5 mg - LENALIDOMIDE (CHLORHYDRATE DE) HYDRATE équivalant à LENALIDOMIDE 5 mg - REVLIMID 5 mg, gélule;1;14
1553;PERINDOPRIL TERT-BUTYLAMINE 2,85 mg - PERINDOPRIL ARGININE 3,5 mg + AMLODIPINE (BESILATE DE) équivalent à AMLODIPINE 2,5 mg - AMPLIVAL 3,5 mg/2,5 mg, comprimé;0;1
1554;PERINDOPRIL TERT-BUTYLAMINE 5,70 mg - PERINDOPRIL ARGININE 7 mg + AMLODIPINE (BESILATE DE) équivalent à AMLODIPINE 5 mg - AMPLIVAL 7 mg/5 mg, comprimé;0;1
1555;FLUTICASONE (PROPIONATE DE) 125 microgrammes/dose + SALMETEROL (XINAFOATE DE) équivalent à SALMETEROL 25 microgrammes/dose - SERETIDE 125 microgrammes/25 microgrammes/dose, suspension pour inhalation en flacon pressurisé avec valve doseuse;1;2
1556;FLUTICASONE (PROPIONATE DE) 250 microgrammes/dose + SALMETEROL (XINAFOATE DE) équivalent à SALMETEROL 25 microgrammes/dose - SERETIDE 250 microgrammes/25 microgrammes/dose, suspension pour inhalation en flacon pressurisé avec valve doseuse;0;1
1557;RIVAROXABAN 15 mg + 20 mg - XARELTO 15 mg + 20 mg, comprimé pelliculé;0;1
1558;TOBRAMYCINE 3 mg/mL + DEXAMETHASONE 1 mg/mL - TOBRADEX, collyre en suspension;0;1
1559;ZOPICLONE 3,75 mg - IMOVANE 3,75 mg, comprimé pelliculé;1;2
1560;NEBIVOLOL (CHLORHYDRATE DE) équivalant à NEBIVOLOL 5 mg + HYDROCHLOROTHIAZIDE 25 mg - CONEBILOX 5 mg/25 mg, comprimé pelliculé;1;3
1562;NEBIVOLOL (CHLORHYDRATE DE) équivalant à NEBIVOLOL 5 mg + HYDROCHLOROTHIAZIDE 12,5 mg - CONEBILOX 5 mg/12,5 mg, comprimé pelliculé;1;3
1563;POSACONAZOLE 40 mg/mL - NOXAFIL 40 mg/mL, suspension buvable;1;5
1564;EVEROLIMUS 0,25 mg - CERTICAN 0,25 mg, comprimé;1;2
1565;EVEROLIMUS 0,5 mg - CERTICAN 0,5 mg, comprimé;0;1
1566;EVEROLIMUS 0,75 mg - CERTICAN 0,75 mg, comprimé;0;1
1567;CHLORURE DE POTASSIUM 0,15 g pour 100 mL  + GLUCOSE (MONOHYDRATE) équivalant à GLUCOSE 5 g pour 100 mL - CHLORURE DE POTASSIUM 0,15 % ET GLUCOSE 5 % VIAFLO, solution pour perfusion;1;2
1568;CHLORURE DE POTASSIUM 0,3 g pour 100 mL  + GLUCOSE (MONOHYDRATE) équivalant à GLUCOSE 5 g pour 100 mL - CHLORURE DE POTASSIUM 0,3 % ET GLUCOSE 5 % VIAFLO, solution pour perfusion;1;2
1569;DEXMEDETOMIDINE (CHLORHYDRATE DE) équivalant à DEXMEDETOMIDINE 100 microgrammes pour 1 mL - DEXDOR 100 microgrammes/ml, solution à diluer pour perfusion;1;3
1570;EZETIMIBE 10 mg + SIMVASTATINE 10 mg - INEGY 10 mg/10 mg, comprimé;0;1
1571;FLECAINIDE (ACETATE DE) 50 mg - FLECAINE 50 mg, comprimé sécable;0;1
1572;IBUPROFENE 600 mg - BRUFEN 600 mg, comprimé pelliculé;0;1
1573;LENALIDOMIDE 20 mg - REVLIMID 20 mg, gélule;1;9
1574;LENALIDOMIDE 7,5 mg - REVLIMID 7,5 mg, gélule;1;13
1575;NEBIVOLOL (CHLORHYDRATE DE) équivalant à NEBIVOLOL 5 mg + HYDROCHLOROTHIAZIDE 12,5 mg - TEMERITDUO 5 mg/12,5 mg, comprimé pelliculé;1;3
1576;NEBIVOLOL (CHLORHYDRATE DE) équivalant à NEBIVOLOL 5 mg + HYDROCHLOROTHIAZIDE 25 mg - TEMERITDUO 5 mg/25 mg, comprimé pelliculé;1;2
1577;METHYLPREDNISOLONE (HEMISUCCINATE DE) équivalant à METHYLPREDNISOLONE 500 mg - METHYLPREDNISOLONE SODIQUE(SUCCINATE DE) équivalant à METHYLPREDNISOLONE 500 mg SOLUMEDROL 500 mg, poudre pour solution injectable;0;1
1578;TREPROSTINIL SODIQUE équivalant à TREPROSTINIL 1 mg/mL - REMODULIN 1 mg/ml, solution pour perfusion;1;3
1579;TREPROSTINIL SODIQUE équivalant à TREPROSTINIL 10 mg/mL - REMODULIN 10 mg/ml, solution pour perfusion;1;2
1580;TREPROSTINIL SODIQUE équivalant à TREPROSTINIL 2,5 mg/mL - REMODULIN 2,5 mg/ml, solution pour perfusion;1;2
1581;TREPROSTINIL SODIQUE équivalant à TREPROSTINIL 5 mg/mL - REMODULIN 5 mg/ml, solution pour perfusion;1;4
1582;ARIPIPRAZOLE 1 mg pour 1 mL - ABILIFY 1 mg/ml, solution buvable;0;1
1583;DASATINIB 100 mg - DASATINIB (MONOHYDRATE) équivalant à DASATINIB 100 mg - SPRYCEL 100 mg, comprimé pelliculé;1;6
1584;DASATINIB 140 mg - DASATINIB (MONOHYDRATE) équivalant à DASATINIB 140 mg - SPRYCEL 140 mg, comprimé pelliculé;1;2
1585;DASATINIB 20 mg - DASATINIB (MONOHYDRATE) équivalant à DASATINIB 20 mg - SPRYCEL 20 mg, comprimé pelliculé;1;8
1586;DASATINIB 50 mg - DASATINIB (MONOHYDRATE) équivalant à DASATINIB 50 mg - SPRYCEL 50 mg, comprimé pelliculé;1;2
1587;DASATINIB 70 mg - DASATINIB (MONOHYDRATE) équivalant à DASATINIB 70 mg - SPRYCEL 70 mg, comprimé pelliculé;0;1
1590;LACOSAMIDE 10 mg/mL - VIMPAT 10 mg/mL, sirop;0;1
1591;LACOSAMIDE 10 mg/mL - VIMPAT 10 mg/mL, solution pour perfusion;0;1
1592;LACOSAMIDE 50 mg + LACOSAMIDE 100 mg + LACOSAMIDE 150 mg LACOSAMIDE 200 mg  - VIMPAT 50/100/150/200 mg, comprimé pelliculé pack d'initiation du traitement;0;1
1593;METRONIDAZOLE 500 mg pour 100 mL - FLAGYL 0,5 POUR CENT, solution injectable pour perfusion en poche;1;2
1594;NABUMETONE 500 mg - NABUCOX 500 mg, comprimé pelliculé;0;1
1595;NICOTINE 14 mg/24 h - NICOPATCHLIB 14 mg/24 heures, dispositif transdermique;0;1
1596;NICOTINE 21 mg/24 h - NICOPATCHLIB 21 mg/24 heures, dispositif transdermique;0;1
1597;NICOTINE 7 mg/24 h - NICOPATCHLIB 7 mg/24 heures, dispositif transdermique;0;1
1598;OXYCODONE (CHLORHYDRATE DE) 15 mg + NALOXONE (CHLORHYDRATE DE) DIHYDRATE équivalant à  NALOXONE (CHLORHYDRATE DE) 7,5 mg - TARGINACT 15 mg/7,5 mg, comprimé à libération prolongée;0;1
1599;OXYCODONE (CHLORHYDRATE DE) 2,5 mg + NALOXONE (CHLORHYDRATE DE) DIHYDRATE équivalant à  NALOXONE (CHLORHYDRATE DE) 1,25 mg - TARGINACT 2,5 mg/1,25 mg, comprimé à libération prolongée;0;1
1600;OXYCODONE (CHLORHYDRATE DE) 30 mg + NALOXONE (CHLORHYDRATE DE) DIHYDRATE équivalant à  NALOXONE (CHLORHYDRATE DE) 15 mg - TARGINACT 30 mg/15 mg, comprimé à libération prolongée;1;2
1601;CYAMEMAZINE (TARTRATE DE) équivalant à CYAMEMAZINE 100 mg - TERCIAN 100 mg, comprimé pelliculé sécable;1;3
1602;OXYBATE DE SODIUM 500 mg/mL - XYREM 500 mg/mL, solution buvable;0;1
1603;THIOPENTAL ET CARBONATE SODIQUES équivalant à THIOPENTAL SODIQUE 1 g par flacon - PENTOTHAL 1 g, poudre pour solution injectable;0;1
1604;THIOPENTAL ET CARBONATE SODIQUES équivalant à THIOPENTAL SODIQUE 500 mg par flacon - PENTOTHAL 500  mg, poudre pour solution injectable;1;2
1606;TIXOCORTOL (PIVALATE DE) 1 %  - PIVALONE 1 POUR CENT, suspension nasale;1;6
1607;SORAFENIB (TOSILATE DE) équivalant à SORAFENIB 200 mg - NEXAVAR 200 mg, comprimé pelliculé;1;6
1608;PHLOROGLUCINOL (DIHYDRATE) 160 mg - SPASFON LYOC 160 mg, lyophilisat oral;0;1
1609;ETHINYLESTRADIOL 0,035 mg + NORGESTIMATE 0,25 mg - CILEST, comprimé;0;1
1610;DIENOGEST 2 mg - VISANNE 2 mg, comprimé;1;3
1611;DEMECLOCYCLINE (CHLORHYDRATE DE) équivalant à DEMECLOCYCLINE 150 mg - ALKONATREM 150 mg, gélule;0;1
1612;ALITRETINOINE 30 mg - TOCTINO 30 mg, capsule molle;1;2
1613;ALITRETINOINE 10 mg - TOCTINO 10 mg, capsule molle;1;2
1614;SOLUTION DE GLUCOSE 18,75 g pour 100 mL + SOLUTION D'ACIDES AMINES 6,3 g pour 100 mL + EMULSION LIPIDIQUE 15 g pour 100 mL - PERIOLIMEL N4E, émulsion pour perfusion;0;1
1615;SOLUTION DE GLUCOSE 35 g pour 100 mL + SOLUTION D'ACIDES AMINES 11,1 g pour 100 mL + EMULSION LIPIDIQUE 20 g pour 100 mL - OLIMEL N7E, émulsion pour perfusion;0;1
1616;SOLUTION DE GLUCOSE 28,75 g pour 100 mL + SOLUTION D'ACIDES AMINES 8,2 g pour 100 mL + EMULSION LIPIDIQUE 20 g pour 100 mL - OLIMEL N5E, émulsion pour perfusion;0;1
1617;AMYLMETACRESOL 0,6 mg + ALCOOL DICHLORO-2,4-BENZYLIQUE 1,2 mg - STREPSILS MIEL CITRON, pastille à sucer;0;1
1618;ULIPRISTAL (ACETATE D') 30 mg - ELLAONE 30 mg, comprimé  - ELLAONE 30 mg, comprimé pelliculé;1;2
1619;ILOPROST 0,1 mg/1 mL - ILOMEDINE 0,1 mg/1 ml, solution à diluer pour perfusion;0;1
1620;SOLUTION DE GLUCOSE 12 g pour 100 mL + SOLUTION D'ACIDES AMINES 3,8 g pour 100 mL + EMULSION LIPIDIQUE 4 g pour 100 mL - MEDNUTRIFLEX LIPIDE G 120/N 5,4/E, émulsion pour perfusion;0;1
1621;SOLUTION DE GLUCOSE 6,4 g pour 100 mL + SOLUTION D'ACIDES AMINES 3,2 g pour 100 mL + EMULSION LIPIDIQUE 4 g pour 100 mL - PERINUTRIFLEX LIPIDE G 64/N 4,6/E, émulsion pour perfusion;1;2
1622;SOLUTION DE GLUCOSE 14,4 g pour 100 mL + SOLUTION D'ACIDES AMINES 5,6 g pour 100 mL + EMULSION LIPIDIQUE 4 g pour 100 mL - REANUTRIFLEX LIPIDE G 144/N 8/E, émulsion pour perfusion;1;2
1623;SOLUTION DE GLUCOSE 14,4 g pour 100 mL + SOLUTION D'ACIDES AMINES 5,6 g pour 100 mL + EMULSION LIPIDIQUE 4 g pour 100 mL - REANUTRIFLEX LIPIDE G 144/N 8, émulsion pour perfusion;1;2
1624;APOMORPHINE (CHLORHYDRATE D') 5 mg/mL - APOKINON 5 mg/mL, solution pour perfusion;1;3
1625;CANDÉSARTAN CILEXÉTIL 32 mg +  HYDROCHLOROTHIAZIDE 12,5 mg -  HYTACAND 32 mg/12,5 mg, comprimé sécable;1;2
1626;CANDÉSARTAN CILEXÉTIL 32 mg +  HYDROCHLOROTHIAZIDE 25 mg - HYTACAND 32 mg/25 mg, comprimé sécable;0;1
1627;ENALAPRIL (MALEATE D') 20 mg + LERCANIDIPINE (CHLORHYDRATE DE) 20 mg - LERCAPRESS 20 mg/20 mg, comprimé pelliculé;1;5
1628;KÉTOCONAZOLE 0,02 g par g - KETODERM 2 %, crème;1;4
1629;POSACONAZOLE 300 mg par flacon - NOXAFIL 300 mg, solution à diluer pour perfusion;0;1
1630;SILODOSINE 4 mg - UROREC 4 mg, gélule;1;9
1631;SILODOSINE 8 mg - UROREC 8 mg, gélule;1;5
1633;DOXORUBICINE (CHLORHYDRATE DE)  200 mg/100 ml - ADRIBLASTINE 200 mg/100 ml, solution injectable pour perfusion en flacon ( FLACON de 100 ml).;0;1
1634;ETIFOXINE (CHLORHYDRATE D') 50 mg - STRESAM, gélule;0;1
1635;MACROGOL 4000 4 g - FORLAX 4 g, poudre pour solution buvable en sachet.;1;5
1636;CICLOSPORINE 10 mg - NEORAL 10 mg, capsule molle;0;1
1637;CICLOSPORINE 100 mg - NEORAL 100 mg, capsule molle;1;2
1638;CICLOSPORINE 25 mg - NEORAL 25 mg, capsule molle;1;2
1639;CICLOSPORINE 50 mg - NEORAL 50 mg, capsule molle;1;2
1640;SUNITINIB (MALATE DE) équivalant à SUNITINIB 37,5 mg - SUNITINIB 37,5 mg - SUTENT 37,5 mg, gélule;1;4
1641;VINORELBINE (TARTRATE DE) équivalant à VINORELBINE 20 mg  - VINORELBINE (DITARTRATE DE) équivalant à VINORELBINE 20 mg - NAVELBINE 20 mg, capsule molle;1;2
1642;VINORELBINE (TARTRATE DE) équivalant à VINORELBINE 30 mg  - VINORELBINE (DITARTRATE DE) équivalant à VINORELBINE 30 mg - NAVELBINE 30 mg, capsule molle;1;3
1643;PARACETAMOL 500 mg + CODEINE (PHOSPHATE DE) HEMIHYDRATE 30 mg - DAFALGAN CODEINE, comprimé pelliculé;0;1
1644;HYDROCHLOROTHIAZIDE 25 mg - ESIDREX 25 mg, comprimé sécable;1;2
1645;PRÉGABALINE 20 mg/mL - LYRICA 20 mg/mL, solution buvable;0;1
1649;RIVAROXABAN 2,5 mg - XARELTO 2,5 mg, comprimé pelliculé;1;6
1650;ULIPRISTAL (ACETATE D') 5 mg - ESMYA 5 mg, comprimé;0;1
1651;ARSENIC TRIOXIDE 1 mg/mL - TRISENOX 1 mg/mL, solution à diluer pour perfusion;0;1
1652;OCTREOTIDE (ACETATE D') équivalant à OCTREOTIDE 10 mg - SANDOSTATINE L.P. 10 mg, poudre et solvant pour suspension injectable;0;1
1653;OCTREOTIDE (ACETATE D') équivalant à OCTREOTIDE 20 mg - SANDOSTATINE L.P. 20 mg, poudre et solvant pour suspension injectable;1;2
1654;OCTREOTIDE (ACETATE D') équivalant à OCTREOTIDE 30 mg - SANDOSTATINE L.P. 30 mg, poudre et solvant pour suspension injectable;0;1
1655;PACLITAXEL (DANS UNE FORMULATION DE NANOPARTICULES LIEES A L'ALBUMINE) 100 mg - ABRAXANE 5 mg/mL, poudre pour suspension injectable pour perfusion;1;2
1657;SAXAGLIPTINE (CHLORHYDRATE DE) équivalant à SAXAGLIPTINE 2,5 mg - ONGLYZA 2,5 mg, comprimé pelliculé;0;1
1658;SAXAGLIPTINE (CHLORHYDRATE DE) équivalant à 5 mg -  ONGLYZA 5 mg, comprimé pelliculé;0;1
1659;SILODOSINE 4 mg - SILODYX 4 mg, gélule;1;4
1660;SILODOSINE 8 mg - SILODYX 8 mg, gélule;1;3
1661;ALFENTANYL (CHLORHYDRATE D') équivalant à ALFENTANYL 0,5 mg/mL - RAPIFEN 5 mg (0,5 mg/ml), solution injectable;0;1
1662;ALFENTANYL (CHLORHYDRATE D') équivalant à ALFENTANYL 0,5 mg/mL - RAPIFEN 1 mg (0,5 mg/ml), solution injectable;0;1
1663;AMBRISENTAN 5 mg - VOLIBRIS 5 mg, comprimé pelliculé;1;8
1664;AMBRISENTAN 10 mg - VOLIBRIS 10 mg, comprimé pelliculé;1;5
1665;DICLOFENAC (EPOLAMINE DE) équivalant à DICLOFENAC SODIQUE 140 mg - FLECTORTISSUGELEP 1 %, emplâtre médicamenteux;0;1
1666;DUTASTERIDE 0,5 mg + TAMSULOSINE (CHLORHYDRATE DE) 0,4 mg - COMBODART 0,5 mg/0,4 mg, gélule;1;4
1667;MITOMYCINE C 20 mg - AMETYCINE 20 mg, poudre pour solution injectable;1;2
1668;PROPOFOL 10 mg - DIPRIVAN 10 mg/ml, émulsion injectable en seringue pré-remplie;0;1
1669;PROPOFOL 20 mg - DIPRIVAN 20 mg/ml, émulsion injectable en seringue pré-remplie;0;1
1670;DASATINIB 80 mg - DASATINIB (MONOHYDRATE) équivalant à DASATINIB 80 mg - SPRYCEL 80 mg, comprimé pelliculé;1;4
1671;FENTANYL (CITRATE DE) équivalant à FENTANYL 100 microgrammes - EFFENTORA 100 microgrammes, comprimé gingival;1;2
1672;FENTANYL (CITRATE DE) équivalant à FENTANYL 200 microgrammes - EFFENTORA 200 microgrammes, comprimé gingival;0;1
1673;FENTANYL (CITRATE DE) équivalant à FENTANYL 400 microgrammes - EFFENTORA 400 microgrammes, comprimé gingival;1;2
1674;FENTANYL (CITRATE DE) équivalant à FENTANYL 600 microgrammes - EFFENTORA 600 microgrammes, comprimé gingival;1;2
1675;FENTANYL (CITRATE DE) équivalant à FENTANYL 800 microgrammes - EFFENTORA 800 microgrammes, comprimé gingival;1;2
1676;FENTICONAZOLE (NITRATE DE) 600 mg - LOMEXIN 600 mg, capsule molle vaginale;1;2
1677;FOSFOMYCINE SODIQUE équivalant à FOSFOMYCINE 4 g - FOSFOCINE 4 g IV, poudre pour solution pour perfusion;0;1
1678;ATOVAQUONE 750 mg/5 mL - WELLVONE 750 mg/5 mL, suspension buvable;0;1
1679;OLMESARTAN MEDOXOMIL 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COOLMETEC 20 mg/12,5 mg, comprimé pelliculé;1;2
1680;OLMESARTAN MEDOXOMIL 20 mg + HYDROCHLOROTHIAZIDE 25 mg - COOLMETEC 20 mg/25 mg, comprimé pelliculé;0;1
1681;OLMESARTAN MEDOXOMIL 40 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COOLMETEC 40 mg/12,5 mg, comprimé pelliculé;0;1
1682;OLMESARTAN MEDOXOMIL 40 mg + HYDROCHLOROTHIAZIDE 25 mg - COOLMETEC 40 mg/25 mg, comprimé pelliculé;0;1
1683;SÉVÉLAMER (CHLORHYDRATE DE) 400 mg - RENAGEL 400 mg, comprimé pelliculé;0;1
1684;SÉVÉLAMER (CHLORHYDRATE DE) 800 mg - RENAGEL 800 mg, comprimé pelliculé;0;1
1685;DEFERASIROX 180 mg - EXJADE 180 mg, comprimé pelliculé;1;4
1686;DEFERASIROX 360 mg - EXJADE 360 mg, comprimé pelliculé;1;4
1687;DEFERASIROX 90 mg - EXJADE 90 mg, comprimé pelliculé;1;9
1688;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 100 mg - MYCAMINE 100 mg, poudre pour solution pour perfusion;1;7
1689;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 50 mg - MYCAMINE 50 mg, poudre pour solution pour perfusion;1;4
1690;NICOTINE 1 mg/dose - NICORETTESPRAY 1 mg/dose, solution pour pulvérisation buccale;1;2
1691;POSACONAZOLE 100 mg - NOXAFIL 100 mg, comprimé gastro-résistant;1;6
1692;RACÉCADOTRIL 10 mg pour un sachet- TIORFAN 10 mg NOURRISSONS, poudre orale en sachet-dose;0;1
1693;RACÉCADOTRIL 30 mg pour un sachet - TIORFAN 30 mg ENFANTS, poudre orale en sachet-dose;1;3
1694;SERTACONAZOLE (NITRATE DE) 300 mg - MONAZOL, ovule;1;2
1695;CLOXACILLINE SODIQUE équivalant à CLOXACILLINE 1 g - ORBENINE 1 g, poudre pour solution injectable (IV);1;2
1696;ESLICARBAZEPINE (ACETATE D') 800 mg - ZEBINIX 800 mg, comprimé;0;1
1697;THALIDOMIDE 50 mg - THALIDOMIDE CELGENE 50 mg, gélule;1;2
1698;BRINZOLAMIDE 10 mg/mL + TIMOLOL (MALEATE DE) équivalant à TIMOLOL 5 mg/mL - AZARGA 10 mg/mL + 5 mg/mL, collyre en suspension;1;3
1699;MELPHALAN 50 mg/10 mL - MELPHALAN (CHLORHYDRATE DE) équivalant à MELPHALAN 50mg/10 mL - ALKERAN 50 mg/10 mL, lyophilisat et solution pour usage parentéral (I.V.);1;2
1700;LANSOPRAZOLE 15 mg - OGAST 15 mg, gélule gastro-résistante;1;2
1701;LANSOPRAZOLE 30 mg - OGAST 30 mg, gélule gastro-résistante;1;5
1702;TEICOPLANINE 400 mg - TARGOCID 400 mg, poudre et solvant pour solution injectable/pour perfusion ou solution buvable;1;3
1703;TEICOPLANINE 200 mg - TARGOCID 200 mg, poudre et solvant pour solution injectable/pour perfusion ou solution buvable;1;2
1704;DESMOPRESSINE 60 microgrammes - MINIRINMELT 60 microgrammes, lyophilisat oral;1;2
1705;DESMOPRESSINE 240 microgrammes - MINIRINMELT 240 microgrammes, lyophilisat oral;1;2
1706;DESMOPRESSINE 120 microgrammes - MINIRINMELT 120 microgrammes, lyophilisat oral;0;1
1707;CLOPIDOGREL (HYDROGENOSULFATE DE) équivalant à CLOPIDOGREL 75 mg + ACIDE ACETYLSALICYLIQUE 100 mg - DUOPLAVIN 75 mg/100 mg, comprimé pelliculé;0;1
1708;CLOPIDOGREL (HYDROGENOSULFATE DE) équivalant à CLOPIDOGREL 75 mg + ACIDE ACETYLSALICYLIQUE 75 mg - DUOPLAVIN 75 mg/75 mg, comprimé pelliculé;0;1
1709;ACIDE URSODESOXYCHOLIQUE 500 mg - DELURSAN 500 mg, comprimé pelliculé sécable;1;3
1710;AZACITIDINE 100 mg- VIDAZA 25 mg/mL, poudre pour suspension injectable;1;4
1711;SOLUTION DE GLUCOSE 27,5 g pour 100 mL + SOLUTION D'ACIDES AMINES 14,2 g pour 100 mL + EMULSION LIPIDIQUE 20 g pour 100 mL - OLIMEL N9E, émulsion pour perfusion;1;2
1712;APIXABAN 2,5 mg - ELIQUIS 2,5 mg, comprimé pelliculé;1;3
1713;APIXABAN 5 mg - ELIQUIS 5 mg, comprimé pelliculé;0;1
1714;DABIGATRAN ETEXILATE (MESILATE DE) équivalant à  DABIGATRAN ETEXILATE 110 mg - PRADAXA 110 mg, gélule;0;1
1715;DABIGATRAN ETEXILATE (MESILATE DE) équivalant à  DABIGATRAN ETEXILATE 150 mg - PRADAXA 150 mg, gélule;0;1
1716;DABIGATRAN ETEXILATE (MESILATE DE) équivalant à  DABIGATRAN ETEXILATE 75 mg - PRADAXA 75 mg, gélule;0;1
1717;ESKETAMINE (CHLORHYDRATE DE) équivalant à ESKETAMINE 5 mg/mL - ESKETAMINE PFIZER 5 mg/mL, solution injectable;1;2
1718;ESKETAMINE (CHLORHYDRATE DE) équivalant à ESKETAMINE 25 mg/mL - ESKETAMINE PFIZER 25 mg/mL, solution injectable;1;2
1719;FOSCARNET SODIQUE HEXAHYDRATE 6 g/250mL (24 mg/mL) - FOSCAVIR 6 g/250 mL, solution pour perfusion;0;1
1720;ESTRADIOL HEMIHYDRATE 1 mg + DROSPIRENONE 2 mg - ANGELIQ 1mg/2 mg, comprimé pelliculé;0;1
1721;TOLVAPTAN 15 mg + 45 mg - JINARC 15 mg, comprimé + JINARC 45 mg, comprimé;0;1
1722;TOLVAPTAN 30 mg + 60 mg - JINARC 30 mg, comprimé + JINARC 60 mg, comprimé;1;2
1723;TOLVAPTAN 30 mg + 90 mg - JINARC 30 mg, comprimé + JINARC 90 mg, comprimé;0;1
1724;CABAZITAXEL 60 mg - JEVTANA 60 mg, solution à diluer et solvant pour solution pour perfusion;1;2
1725;CALCIFEDIOL (MONOHYDRATE)  équivalant à CALCIFEDIOL 15 mg/100 mL - EDROGYL 15 mg/100 mL, solution buvable en gouttes;1;2
1726;CLOBÉTASOL (PROPIONATE DE) 500 microgrammes/g - CLOBEX 500 microgrammes/g, shampooing;1;2
1727;FENTANYL (CITRATE DE) équivalant à FENTANYL 100 microgrammes- ABSTRAL 100 microgrammes, comprimé sublingual;1;3
1728;FENTANYL (CITRATE DE) équivalant à FENTANYL 200 microgrammes - ABSTRAL 200 microgrammes, comprimé sublingual;1;2
1729;FENTANYL (CITRATE DE) équivalant à FENTANYL 300 microgrammes- ABSTRAL 300 microgrammes, comprimé sublingual;1;2
1730;FENTANYL (CITRATE DE) équivalant à FENTANYL 400 microgrammes - ABSTRAL 400 microgrammes, comprimé sublingual;0;1
1731;FENTANYL (CITRATE DE) équivalant à FENTANYL 600 microgrammes - ABSTRAL 600 microgrammes, comprimé sublingual;0;1
1732;FENTANYL (CITRATE DE) équivalant à FENTANYL 800 microgrammes - ABSTRAL 800 microgrammes, comprimé sublingual;0;1
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule;0;1
1734;MUPIROCINE 2 % - BACTROBAN 2 POUR CENT, pommade;1;2
1735;NICARDIPINE (CHLORHYDRATE DE) 50 mg - LOXEN LP 50 mg, gélule à libération prolongée;1;2
1736;NITISINONE 20 mg - ORFADIN 20 mg, gélule;1;2
1737;TELMISARTAN 40 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 10 mg - TWYNSTA 40 mg/10 mg, comprimé;1;2
1738;TELMISARTAN 40 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 5 mg - TWYNSTA 40 mg/5 mg, comprimé;1;2
1739;TELMISARTAN 80 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 10 mg - TWYNSTA 80 mg/10 mg, comprimé;1;2
1740;TELMISARTAN 80 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 5 mg - TWYNSTA 80 mg/5 mg, comprimé;1;2
1741;ESTRADIOL HEMIHYDRATE équivalant à ESTRADIOL 10 microgrammes - VAGIFEM 10 microgrammes, comprimé vaginal;0;1
1742;FLURBIPROFÈNE 8,75 mg - STREFEN 8,75 mg ORANGE SANS SUCRE, pastille édulcorée à l'acésulfame potassique;1;2
1743;TERIPARATIDE 20 microgrammes/80 microlitres - FORSTEO 20 microgrammes/80 microlitres, solution injectable en stylo prérempli;1;3
1744;AMISULPRIDE 100 mg/ml - SOLIAN 100 mg/ml, solution buvable;0;1
1745;FINGOLIMOD (CHLORHYDRATE) équivalent à FINGOLIMOD 0,25 mg - GILENYA 0,25 mg, gélule;1;2
1746;NICOTINE (RÉSINATE DE) équivalent à NICOTINE 2,5 mg - NICOPASS MENTHE FRAICHEUR 2,5 mg SANS SUCRE, pastille édulcorée à l'aspartam et à l'acésulfame potassique;1;2
1747;TICAGRELOR 60 mg-BRILIQUE 60 mg, comprimé pelliculé;1;3
1748;TICAGRELOR 90 mg-BRILIQUE 90 mg, comprimé pelliculé;1;2
1749;CLOTRIMAZOLE 1,0 g pour 100 g-MYCOHYDRALIN, crème;1;2
