CodeCIS;Denomination_medicament;Forme_pharmaceutique;Voie_administration;Type_procédure_AMM;Date_AMM ;Titulaire(s)
69723039;DESLORATADINE MYLAN 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;15/02/2013; MYLAN SAS
63929363;DESLORATADINE SANDOZ 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;23/04/2015; SANDOZ
68686709;DESLORATADINE SUN 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;17/04/2012; SUN PHARMA FRANCE
68344004;DESLORATADINE TEVA SANTE 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;22/09/2011; TEVA SANTE
64199376;DESLORATADINE VJ-PHARM 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;19/09/2011; VEGGIEPHARM
65723604;DESLORATADINE ZENTIVA 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;19/09/2011; ZENTIVA FRANCE
68165033;DESLORATADINE ZYDUS 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;28/12/2012; ZYDUS FRANCE
66428489;DESOGESTREL BIOGARAN 75 microgrammes, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;31/10/2012; BIOGARAN
62223483;DESOGESTREL CRISTERS 75 microgrammes, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;23/05/2017; CRISTERS
61106705;DESOGESTREL SANDOZ 75 microgrammes, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;27/03/2018; SANDOZ
63226258;DESOGESTREL/ETHINYLESTRADIOL CRISTERS 150 microgrammes/20 microgrammes, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;24/02/2020; CRISTERS
68540501;DESOGESTREL/ETHINYLESTRADIOL CRISTERS 150 microgrammes/30 microgrammes, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;24/02/2020; CRISTERS
66613840;DESOPOP 75 microgrammes, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;01/03/2013; EFFIK
61973350;DIFICLIR 200 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;05/12/2011; TILLOTTS PHARMA (ALLEMAGNE)
68938811;DIOSMINE ARROW 600 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;11/09/2001; ARROW GENERIQUES
69941714;DIOSMINE BIOGARAN CONSEIL 600 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;16/02/2001; BIOGARAN
69823317;DIOSMINE EG LABO CONSEIL 600 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;09/02/2001; EG LABO - LABORATOIRES EUROGENERICS
66156605;DIOSMINE SANDOZ CONSEIL 600 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;16/02/2001; SANDOZ
60056815;DIOSMINE SUN 600 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;16/02/2001; SUN PHARMA FRANCE
68241207;DIOSMINE TEVA CONSEIL 600 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;09/02/2001; TEVA SANTE
62941028;DIOSMINE ZYDUS 600 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;16/02/2001; ZYDUS FRANCE
60609568;DOLENIO 1178 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure de reconnaissance mutuelle;19/03/2009; BIOCODEX
65144557;DOLENIO 393 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;21/06/2012; BIOCODEX
60641854;DOLIPRANETABS 1000 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;08/07/2011; OPELLA HEALTHCARE FRANCE
66185425;DOLIPRANETABS 500 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;08/07/2011; OPELLA HEALTHCARE FRANCE
63630635;DOMPERIDONE ALMUS 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;02/11/2004; BIOGARAN
68427304;DOMPERIDONE ARROW 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;26/12/2003; ARROW GENERIQUES
63394334;DOMPERIDONE BIOGARAN 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;11/06/2003; BIOGARAN
66398576;DOMPERIDONE MYLAN 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;28/07/2003; MYLAN SAS
66585953;DOMPERIDONE TEVA 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;28/07/2003; TEVA SANTE
61094391;DONEPEZIL ARROW 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;03/05/2018; ARROW GENERIQUES
64813949;DONEPEZIL ARROW 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;03/05/2018; ARROW GENERIQUES
61869049;DONEPEZIL BIOGARAN 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;04/08/2011; BIOGARAN
60618161;DONEPEZIL BIOGARAN 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;04/08/2011; BIOGARAN
62258064;DONEPEZIL CRISTERS10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;20/07/2012; CRISTERS
64312190;DONEPEZIL KRKA 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;17/01/2012; KRKA (SLOVENIE)
64282911;DONEPEZIL KRKA 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;16/01/2012; KRKA (SLOVENIE)
60715308;DONEPEZIL MYLAN 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure de reconnaissance mutuelle;09/10/2008; MYLAN SAS
62410369;DONEPEZIL MYLAN 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure de reconnaissance mutuelle;09/10/2008; MYLAN SAS
60468103;DONEPEZIL SANDOZ 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;26/09/2008; SANDOZ
64267973;DONEPEZIL SANDOZ 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;26/09/2008; SANDOZ
62705768;DONEPEZIL TEVA 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure de reconnaissance mutuelle;23/04/2015; TEVA SANTE
60876140;DONEPEZIL TEVA 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure de reconnaissance mutuelle;23/04/2015; TEVA SANTE
68369527;DONEPEZIL ZENTIVA 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;05/08/2011; ZENTIVA FRANCE
61842034;DONEPEZIL ZENTIVA 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;05/08/2011; ZENTIVA FRANCE
65651044;DONEPEZIL ZYDUS 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;22/10/2009; ZYDUS FRANCE
60502559;DONEPEZIL ZYDUS 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;22/10/2009; ZYDUS FRANCE
67164569;DOXYCYCLINE ARROW 100 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;12/02/2003; ARROW GENERIQUES
62736411;DOZURSO 250 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;21/05/2015; LABORATOIRES MAYOLY SPINDLER
60106848;DROSPIBEL 0,02 mg/3 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;16/12/2011; EFFIK
68646198;DROSPIBEL 0,03 mg/3 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;16/12/2011; EFFIK
68710067;DROSPIRENONE/ETHINYLESTRADIOL MYLAN 3 mg/0,02 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;19/09/2012; MYLAN SAS
63068064;DROSPIRENONE/ETHINYLESTRADIOL MYLAN 3 mg/0,03 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;19/09/2012; MYLAN SAS
61952274;DUOPLAVIN 75 mg/75 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;15/03/2010; SANOFI-AVENTIS GROUPE
62338553;EBASTINE ARROW 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;28/02/2014; ARROW GENERIQUES
63368115;EBASTINE BIOGARAN 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;28/02/2014; BIOGARAN
66522013;EBASTINE MYLAN 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;28/02/2014; MYLAN SAS
69272860;EBASTINE ZENTIVA 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;28/02/2014; ZENTIVA FRANCE
64898084;EBIXA 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;15/05/2002; LUNDBECK (DANEMARK)
67216133;EBIXA 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;08/05/2008; LUNDBECK (DANEMARK)
64892156;ECHINACEE POURPRE HUMEXPHYTO, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;22/05/2018; LABORATOIRES URGO HEALTHCARE
65716353;EFAVIRENZ ARROW 600 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;30/04/2018; ARROW GENERIQUES
68039999;EFAVIRENZ MYLAN 600 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;17/10/2013; MYLAN SAS
62130958;EFAVIRENZ TEVA 600 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;09/01/2012; TEVA (PAYS-BAS)
67491478;EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL BIOGARAN 600 mg/200 mg/245 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;06/10/2017; BIOGARAN
65198334;EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL EG 600 mg/200 mg/245 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;08/01/2018; EG LABO - LABORATOIRES EUROGENERICS
61004700;EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL KRKA 600 mg/200 mg/245 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;08/02/2018; KRKA (SLOVENIE)
62474215;EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL MYLAN 600 mg/200 mg/245 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;05/09/2017; MYLAN PHARMACEUTICALS (IRLANDE)
61814540;EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL SANDOZ 600 mg/200 mg/245 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;16/11/2017; SANDOZ
69244131;EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL TEVA 600 mg/200 mg/245 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;09/06/2017; TEVA SANTE
65999410;EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL ZENTIVA 600 mg/200 mg/245 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;17/07/2017; ZENTIVA (REPUBLIQUE TCHEQUE)
60025403;EFFERALGAN 1000 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;12/08/2004; UPSA
65916489;EFIENT 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;25/02/2009; DAIICHI SANKYO EUROPE (ALLEMAGNE)
62018514;ELETRIPTAN ARROW 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;27/07/2018; ARROW GENERIQUES
65559973;ELETRIPTAN ARROW 40 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;27/07/2018; ARROW GENERIQUES
60715272;ELETRIPTAN BGR 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;11/09/2015; BIOGARAN
69046879;ELETRIPTAN BGR 40 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;11/09/2015; BIOGARAN
65563402;ELETRIPTAN EG 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;02/01/2018; EG LABO - LABORATOIRES EUROGENERICS
63100697;ELETRIPTAN EG 40 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;02/01/2018; EG LABO - LABORATOIRES EUROGENERICS
68379126;ELETRIPTAN MYLAN 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;28/07/2015; MYLAN SAS
64516435;ELETRIPTAN MYLAN 40 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;28/07/2015; MYLAN SAS
66373181;ELETRIPTAN VIATRIS 40 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;11/09/2015; PFIZER PFE FRANCE
65376908;ELETRIPTAN ZENTIVA 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;22/05/2017; ZENTIVA FRANCE
62080918;ELETRIPTAN ZENTIVA 40 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;31/05/2017; ZENTIVA FRANCE
69514954;ELETRIPTAN ZYDUS 40 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;13/04/2017; ZYDUS FRANCE
65571737;ELFASETTE 75 microgrammes, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;28/09/2011; MYLAN SAS
69340279;ELIQUIS 2,5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;18/05/2011; BRISTOL-MYERS SQUIBB PHARMA (IRLANDE)
61902218;ELIQUIS 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;19/11/2012; BRISTOL-MYERS SQUIBB PHARMA (IRLANDE)
62764909;ELLAONE 30 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;10/11/2017; HRA PHARMA
65271985;EMTRICITABINE TENOFOVIR DISOPROXIL MYLAN 200 mg/245 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;16/12/2016; MYLAN PHARMACEUTICALS (IRLANDE)
63146673;EMTRICITABINE/TENOFOVIR DISOPROXIL BIOGARAN 200 mg/245 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;23/12/2016; BIOGARAN
69543888;EMTRICITABINE/TENOFOVIR DISOPROXIL EG 200 mg/245 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;30/01/2017; EG LABO - LABORATOIRES EUROGENERICS
62778588;EMTRICITABINE/TENOFOVIR DISOPROXIL KRKA D.D. 200 mg/245 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;28/04/2017; KRKA (SLOVENIE)
68486060;EMTRICITABINE/TENOFOVIR DISOPROXIL SANDOZ 200 mg/245 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;28/12/2017; SANDOZ
62966914;EMTRICITABINE/TENOFOVIR DISOPROXIL TEVA 200 mg/245 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;06/06/2017; TEVA SANTE
66010949;EMTRICITABINE/TENOFOVIR DISOPROXIL ZENTIVA 200 mg/245 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;09/11/2016; ZENTIVA (REPUBLIQUE TCHEQUE)
60156413;ENALAPRIL/LERCANIDIPINE ARROW 20 mg/10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;06/07/2018; ARROW GENERIQUES
64408146;ENALAPRIL/LERCANIDIPINE BIOGARAN 20 mg/10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;03/01/2018; BIOGARAN
68464046;ENALAPRIL/LERCANIDIPINE BOUCHARA-RECORDATI 20 mg/10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;09/08/2016; RECORDATI IRELAND
61516679;ENALAPRIL/LERCANIDIPINE BOUCHARA-RECORDATI 20 mg/20 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;09/08/2016; RECORDATI IRELAND
67620962;ENALAPRIL/LERCANIDIPINE CRISTERS 20 mg/10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;21/03/2018; CRISTERS
67037244;ENALAPRIL/LERCANIDIPINE EG 20 mg/10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;08/01/2018; EG LABO - LABORATOIRES EUROGENERICS
65722018;ENALAPRIL/LERCANIDIPINE EG 20 mg/20 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;26/02/2021; EG LABO - LABORATOIRES EUROGENERICS
65569348;ENALAPRIL/LERCANIDIPINE KRKA 20 mg/10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;07/12/2017; KRKA (SLOVENIE)
67415847;ENALAPRIL/LERCANIDIPINE MYLAN 20 mg/10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;02/01/2018; MYLAN SAS
67413458;ENALAPRIL/LERCANIDIPINE TEVA 20 mg/10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure de reconnaissance mutuelle;10/07/2017; TEVA SANTE
65265384;ENALAPRIL/LERCANIDIPINE TEVA 20 mg/20 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;01/03/2019; TEVA SANTE
62421725;ENALAPRIL/LERCANIDIPINE ZENTIVA 20 mg/10 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;12/02/2018; ZENTIVA FRANCE
65562898;ENTACAPONE MYLAN 200 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;15/06/2012; MYLAN SAS
60110896;ENTECAVIR ACCORD 0,5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;26/09/2017; ACCORD HEALTHCARE (ESPAGNE)
69644015;ENTECAVIR ACCORD 1 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;26/09/2017; ACCORD HEALTHCARE (ESPAGNE)
63520701;ENTECAVIR ARROW 0,5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;02/01/2018; ARROW GENERIQUES
63121086;ENTECAVIR ARROW 1 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;02/01/2018; ARROW GENERIQUES
68094554;ENTECAVIR BIOGARAN 0,5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;23/06/2017; BIOGARAN
65471822;ENTECAVIR BIOGARAN 1 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;23/06/2017; BIOGARAN
64379794;ENTECAVIR CRISTERS 0,5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;11/07/2017; CRISTERS
61894006;ENTECAVIR EG 0,5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;16/10/2017; EG LABO - LABORATOIRES EUROGENERICS
68915360;ENTECAVIR EG 1 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;16/10/2017; EG LABO - LABORATOIRES EUROGENERICS
67031476;ENTECAVIR EVOLUGEN 0,5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;15/09/2017; EVOLUPHARM
61115501;ENTECAVIR EVOLUGEN 1 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;15/09/2017; EVOLUPHARM
60814847;ENTECAVIR HCS 0,5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;28/03/2018; HCS (BELGIQUE)
66874153;ENTECAVIR HCS 1 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;28/03/2018; HCS (BELGIQUE)
60313672;ENTECAVIR MYLAN 0,5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;18/09/2017; MYLAN PHARMACEUTICALS (IRLANDE)
65228610;ENTECAVIR MYLAN 1 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;18/09/2017; MYLAN PHARMACEUTICALS (IRLANDE)
63155971;ENTECAVIR SANDOZ 0,5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;19/12/2017; SANDOZ
68789399;ENTECAVIR SANDOZ 1 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;19/12/2017; SANDOZ
62432383;ENTECAVIR TEVA 0,5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;15/12/2017; TEVA SANTE
60018444;ENTECAVIR TEVA 1 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;15/12/2017; TEVA SANTE
63031062;ENTECAVIR ZENTIVA K.S. 0,5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;22/01/2018; ZENTIVA FRANCE
63490553;ENTECAVIR ZENTIVA K.S. 1 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;22/01/2018; ZENTIVA FRANCE
62809635;ENTECAVIR ZYDUS 0,5 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;11/07/2017; ZYDUS FRANCE
67628724;ENTECAVIR ZYDUS 1 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure nationale;11/07/2017; ZYDUS FRANCE
65122144;ENTRESTO 24 mg/26 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;19/11/2015; NOVARTIS EUROPHARM (IRLANDE)
61816438;ENTRESTO 49 mg/51 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;19/11/2015; NOVARTIS EUROPHARM (IRLANDE)
65849001;ENTRESTO 97 mg/103 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;19/11/2015; NOVARTIS EUROPHARM (IRLANDE)
64777862;EPIVIR 300 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure centralisée;15/11/2001; VIIV HEALTHCARE UK (ROYAUME-UNI)
61124589;EPLERENONE ACCORD 25 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;14/09/2017; ACCORD HEALTHCARE FRANCE
63319709;EPLERENONE ACCORD 50 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure décentralisée;14/09/2017; ACCORD HEALTHCARE FRANCE
67627106;EPLERENONE ARROW 25 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure de reconnaissance mutuelle;01/07/2015; ARROW GENERIQUES
63286561;EPLERENONE ARROW 50 mg, comprimé pelliculé;comprimé pelliculé;orale;Procédure de reconnaissance mutuelle;01/07/2015; ARROW GENERIQUES
